poll_id;pollster_id;pollster;pollster_rating_id;fte_grade;methodology;transparency_score;state;start_date;end_date;question_id;sample_size;created_at;race_id;party;answer;candidate_id;candidate_name;percent
84685;1075;Marquette Law School;195;A/B;Probability Panel;10;;11/2/23;11/7/23;186467;856;11/16/23 08:57;8914;DEM;Biden;19368;Joe Biden;45
84685;1075;Marquette Law School;195;A/B;Probability Panel;10;;11/2/23;11/7/23;186467;856;11/16/23 08:57;8914;REP;Haley;16640;Nikki Haley;55
84685;1075;Marquette Law School;195;A/B;Probability Panel;10;;11/2/23;11/7/23;186468;668;11/16/23 08:57;8914;DEM;Biden;19368;Joe Biden;44
84685;1075;Marquette Law School;195;A/B;Probability Panel;10;;11/2/23;11/7/23;186468;668;11/16/23 08:57;8914;REP;Haley;16640;Nikki Haley;56
84844;800;Kaiser Family Foundation;419;;Probability Panel;10;;10/31/23;11/7/23;187850;1072;12/1/23 10:56;8914;DEM;Biden;19368;Joe Biden;37
84844;800;Kaiser Family Foundation;419;;Probability Panel;10;;10/31/23;11/7/23;187850;1072;12/1/23 10:56;8914;REP;Trump;16651;Donald Trump;39
84650;1189;Morning Consult;218;B-;Online Panel;3;Arizona;10/30/23;11/7/23;185582;800;11/10/23 09:24;8759;DEM;Biden;19368;Joe Biden;42
84650;1189;Morning Consult;218;B-;Online Panel;3;Arizona;10/30/23;11/7/23;185582;800;11/10/23 09:24;8759;REP;Trump;16651;Donald Trump;46
84650;1189;Morning Consult;218;B-;Online Panel;3;Arizona;10/30/23;11/7/23;185583;800;11/10/23 09:24;8759;DEM;Biden;19368;Joe Biden;36
84650;1189;Morning Consult;218;B-;Online Panel;3;Arizona;10/30/23;11/7/23;185583;800;11/10/23 09:24;8759;REP;Trump;16651;Donald Trump;40
84650;1189;Morning Consult;218;B-;Online Panel;3;Arizona;10/30/23;11/7/23;185583;800;11/10/23 09:24;8759;IND;Kennedy;31042;Robert F. Kennedy;11
84650;1189;Morning Consult;218;B-;Online Panel;3;Arizona;10/30/23;11/7/23;185583;800;11/10/23 09:24;8759;IND;West;31097;Cornel West;1
84651;1189;Morning Consult;218;B-;Online Panel;3;Georgia;10/30/23;11/7/23;185584;803;11/10/23 09:24;8781;DEM;Biden;19368;Joe Biden;41
84651;1189;Morning Consult;218;B-;Online Panel;3;Georgia;10/30/23;11/7/23;185584;803;11/10/23 09:24;8781;REP;Trump;16651;Donald Trump;48
84651;1189;Morning Consult;218;B-;Online Panel;3;Georgia;10/30/23;11/7/23;185585;803;11/10/23 09:24;8781;DEM;Biden;19368;Joe Biden;34
84651;1189;Morning Consult;218;B-;Online Panel;3;Georgia;10/30/23;11/7/23;185585;803;11/10/23 09:24;8781;REP;Trump;16651;Donald Trump;43
84651;1189;Morning Consult;218;B-;Online Panel;3;Georgia;10/30/23;11/7/23;185585;803;11/10/23 09:24;8781;IND;Kennedy;31042;Robert F. Kennedy;10
84651;1189;Morning Consult;218;B-;Online Panel;3;Georgia;10/30/23;11/7/23;185585;803;11/10/23 09:24;8781;IND;West;31097;Cornel West;1
84652;1189;Morning Consult;218;B-;Online Panel;3;Michigan;10/30/23;11/7/23;185586;700;11/10/23 09:24;8820;DEM;Biden;19368;Joe Biden;43
84652;1189;Morning Consult;218;B-;Online Panel;3;Michigan;10/30/23;11/7/23;185586;700;11/10/23 09:24;8820;REP;Trump;16651;Donald Trump;43
84652;1189;Morning Consult;218;B-;Online Panel;3;Michigan;10/30/23;11/7/23;185587;700;11/10/23 09:24;8820;DEM;Biden;19368;Joe Biden;38
84652;1189;Morning Consult;218;B-;Online Panel;3;Michigan;10/30/23;11/7/23;185587;700;11/10/23 09:24;8820;REP;Trump;16651;Donald Trump;37
84652;1189;Morning Consult;218;B-;Online Panel;3;Michigan;10/30/23;11/7/23;185587;700;11/10/23 09:24;8820;IND;Kennedy;31042;Robert F. Kennedy;10
84652;1189;Morning Consult;218;B-;Online Panel;3;Michigan;10/30/23;11/7/23;185587;700;11/10/23 09:24;8820;IND;West;31097;Cornel West;2
84653;1189;Morning Consult;218;B-;Online Panel;3;Nevada;10/30/23;11/7/23;185588;437;11/10/23 09:25;8857;DEM;Biden;19368;Joe Biden;43
84653;1189;Morning Consult;218;B-;Online Panel;3;Nevada;10/30/23;11/7/23;185588;437;11/10/23 09:25;8857;REP;Trump;16651;Donald Trump;46
84653;1189;Morning Consult;218;B-;Online Panel;3;Nevada;10/30/23;11/7/23;185589;437;11/10/23 09:25;8857;DEM;Biden;19368;Joe Biden;35
84653;1189;Morning Consult;218;B-;Online Panel;3;Nevada;10/30/23;11/7/23;185589;437;11/10/23 09:25;8857;REP;Trump;16651;Donald Trump;39
84653;1189;Morning Consult;218;B-;Online Panel;3;Nevada;10/30/23;11/7/23;185589;437;11/10/23 09:25;8857;IND;Kennedy;31042;Robert F. Kennedy;11
84653;1189;Morning Consult;218;B-;Online Panel;3;Nevada;10/30/23;11/7/23;185589;437;11/10/23 09:25;8857;IND;West;31097;Cornel West;1
84654;1189;Morning Consult;218;B-;Online Panel;3;North Carolina;10/30/23;11/7/23;185590;702;11/10/23 09:25;8839;DEM;Biden;19368;Joe Biden;39
84654;1189;Morning Consult;218;B-;Online Panel;3;North Carolina;10/30/23;11/7/23;185590;702;11/10/23 09:25;8839;REP;Trump;16651;Donald Trump;48
84654;1189;Morning Consult;218;B-;Online Panel;3;North Carolina;10/30/23;11/7/23;185591;702;11/10/23 09:25;8839;DEM;Biden;19368;Joe Biden;33
84654;1189;Morning Consult;218;B-;Online Panel;3;North Carolina;10/30/23;11/7/23;185591;702;11/10/23 09:25;8839;REP;Trump;16651;Donald Trump;42
84654;1189;Morning Consult;218;B-;Online Panel;3;North Carolina;10/30/23;11/7/23;185591;702;11/10/23 09:25;8839;IND;Kennedy;31042;Robert F. Kennedy;9
84654;1189;Morning Consult;218;B-;Online Panel;3;North Carolina;10/30/23;11/7/23;185591;702;11/10/23 09:25;8839;IND;West;31097;Cornel West;2
84655;1189;Morning Consult;218;B-;Online Panel;3;Pennsylvania;10/30/23;11/7/23;185592;805;11/10/23 09:25;8872;DEM;Biden;19368;Joe Biden;44
84655;1189;Morning Consult;218;B-;Online Panel;3;Pennsylvania;10/30/23;11/7/23;185592;805;11/10/23 09:25;8872;REP;Trump;16651;Donald Trump;47
84655;1189;Morning Consult;218;B-;Online Panel;3;Pennsylvania;10/30/23;11/7/23;185593;805;11/10/23 09:25;8872;DEM;Biden;19368;Joe Biden;38
84655;1189;Morning Consult;218;B-;Online Panel;3;Pennsylvania;10/30/23;11/7/23;185593;805;11/10/23 09:25;8872;REP;Trump;16651;Donald Trump;41
84655;1189;Morning Consult;218;B-;Online Panel;3;Pennsylvania;10/30/23;11/7/23;185593;805;11/10/23 09:25;8872;IND;Kennedy;31042;Robert F. Kennedy;8
84655;1189;Morning Consult;218;B-;Online Panel;3;Pennsylvania;10/30/23;11/7/23;185593;805;11/10/23 09:25;8872;IND;West;31097;Cornel West;1
84656;1189;Morning Consult;218;B-;Online Panel;3;Wisconsin;10/30/23;11/7/23;185594;675;11/10/23 09:25;8905;DEM;Biden;19368;Joe Biden;46
84656;1189;Morning Consult;218;B-;Online Panel;3;Wisconsin;10/30/23;11/7/23;185594;675;11/10/23 09:25;8905;REP;Trump;16651;Donald Trump;47
84656;1189;Morning Consult;218;B-;Online Panel;3;Wisconsin;10/30/23;11/7/23;185595;675;11/10/23 09:25;8905;DEM;Biden;19368;Joe Biden;36
84656;1189;Morning Consult;218;B-;Online Panel;3;Wisconsin;10/30/23;11/7/23;185595;675;11/10/23 09:25;8905;REP;Trump;16651;Donald Trump;38
84656;1189;Morning Consult;218;B-;Online Panel;3;Wisconsin;10/30/23;11/7/23;185595;675;11/10/23 09:25;8905;IND;Kennedy;31042;Robert F. Kennedy;13
84656;1189;Morning Consult;218;B-;Online Panel;3;Wisconsin;10/30/23;11/7/23;185595;675;11/10/23 09:25;8905;IND;West;31097;Cornel West;2
84731;1189;Morning Consult;218;B-;Online Panel;3;;11/4/23;11/6/23;187500;4000;11/21/23 09:20;8914;DEM;Biden;19368;Joe Biden;42
84731;1189;Morning Consult;218;B-;Online Panel;3;;11/4/23;11/6/23;187500;4000;11/21/23 09:20;8914;REP;Trump;16651;Donald Trump;43
84599;1189;Morning Consult;218;B-;Online Panel;3;;11/3/23;11/5/23;185063;6000;11/7/23 12:54;8914;DEM;Biden;19368;Joe Biden;42
84599;1189;Morning Consult;218;B-;Online Panel;3;;11/3/23;11/5/23;185063;6000;11/7/23 12:54;8914;REP;Trump;16651;Donald Trump;44
84599;1189;Morning Consult;218;B-;Online Panel;3;;11/3/23;11/5/23;185064;6000;11/7/23 12:55;8914;DEM;Biden;19368;Joe Biden;41
84599;1189;Morning Consult;218;B-;Online Panel;3;;11/3/23;11/5/23;185064;6000;11/7/23 12:55;8914;REP;DeSantis;16646;Ron DeSantis;39
84665;1327;Meredith College;423;B/C;Online Panel;8;North Carolina;11/1/23;11/5/23;185692;755;11/13/23 11:24;8839;DEM;Biden;19368;Joe Biden;40
84665;1327;Meredith College;423;B/C;Online Panel;8;North Carolina;11/1/23;11/5/23;185692;755;11/13/23 11:24;8839;REP;Trump;16651;Donald Trump;39
84594;1709;Big Village;37;B-;Online Panel;7;;10/30/23;11/5/23;185028;1497;11/7/23 10:46;8914;DEM;Biden;19368;Joe Biden;37
84594;1709;Big Village;37;B-;Online Panel;7;;10/30/23;11/5/23;185028;1497;11/7/23 10:46;8914;REP;Trump;16651;Donald Trump;40
84594;1709;Big Village;37;B-;Online Panel;7;;10/30/23;11/5/23;185028;1497;11/7/23 10:46;8914;IND;Kennedy;31042;Robert F. Kennedy;12
84594;1709;Big Village;37;B-;Online Panel;7;;10/30/23;11/5/23;185028;1497;11/7/23 10:46;8914;IND;West;31097;Cornel West;2
84594;1709;Big Village;37;B-;Online Panel;7;;10/30/23;11/5/23;185048;2023;11/7/23 12:39;8914;DEM;Biden;19368;Joe Biden;29
84594;1709;Big Village;37;B-;Online Panel;7;;10/30/23;11/5/23;185048;2023;11/7/23 12:39;8914;REP;Trump;16651;Donald Trump;37
84594;1709;Big Village;37;B-;Online Panel;7;;10/30/23;11/5/23;185048;2023;11/7/23 12:39;8914;IND;Kennedy;31042;Robert F. Kennedy;13
84594;1709;Big Village;37;B-;Online Panel;7;;10/30/23;11/5/23;185048;2023;11/7/23 12:39;8914;IND;West;31097;Cornel West;2
84594;1709;Big Village;37;B-;Online Panel;7;;10/30/23;11/5/23;185049;1674;11/7/23 12:39;8914;DEM;Biden;19368;Joe Biden;34
84594;1709;Big Village;37;B-;Online Panel;7;;10/30/23;11/5/23;185049;1674;11/7/23 12:39;8914;REP;Trump;16651;Donald Trump;39
84594;1709;Big Village;37;B-;Online Panel;7;;10/30/23;11/5/23;185049;1674;11/7/23 12:39;8914;IND;Kennedy;31042;Robert F. Kennedy;13
84594;1709;Big Village;37;B-;Online Panel;7;;10/30/23;11/5/23;185049;1674;11/7/23 12:39;8914;IND;West;31097;Cornel West;2
84732;1189;Morning Consult;218;B-;Online Panel;3;;11/2/23;11/4/23;187501;4000;11/21/23 09:22;8914;DEM;Biden;19368;Joe Biden;41
84732;1189;Morning Consult;218;B-;Online Panel;3;;11/2/23;11/4/23;187501;4000;11/21/23 09:22;8914;REP;Trump;16651;Donald Trump;44
84619;1102;Emerson;88;A-;IVR/Online Panel;7;Michigan;10/30/23;11/4/23;185435;1000;11/9/23 09:38;8820;DEM;Biden;19368;Joe Biden;43
84619;1102;Emerson;88;A-;IVR/Online Panel;7;Michigan;10/30/23;11/4/23;185435;1000;11/9/23 09:38;8820;REP;Trump;16651;Donald Trump;41
84619;1102;Emerson;88;A-;IVR/Online Panel;7;Michigan;10/30/23;11/4/23;185443;788;11/9/23 09:38;8820;DEM;Biden;19368;Joe Biden;44
84619;1102;Emerson;88;A-;IVR/Online Panel;7;Michigan;10/30/23;11/4/23;185443;788;11/9/23 09:38;8820;REP;Trump;16651;Donald Trump;43
84620;1102;Emerson;88;A-;IVR/Online Panel;7;Pennsylvania;10/30/23;11/4/23;185436;1000;11/9/23 09:38;8872;DEM;Biden;19368;Joe Biden;43
84620;1102;Emerson;88;A-;IVR/Online Panel;7;Pennsylvania;10/30/23;11/4/23;185436;1000;11/9/23 09:38;8872;REP;Trump;16651;Donald Trump;46
84620;1102;Emerson;88;A-;IVR/Online Panel;7;Pennsylvania;10/30/23;11/4/23;185445;816;11/9/23 09:38;8872;DEM;Biden;19368;Joe Biden;45
84620;1102;Emerson;88;A-;IVR/Online Panel;7;Pennsylvania;10/30/23;11/4/23;185445;816;11/9/23 09:38;8872;REP;Trump;16651;Donald Trump;49
84621;1102;Emerson;88;A-;IVR/Online Panel;7;Georgia;10/30/23;11/4/23;185437;1000;11/9/23 09:38;8781;DEM;Biden;19368;Joe Biden;40
84621;1102;Emerson;88;A-;IVR/Online Panel;7;Georgia;10/30/23;11/4/23;185437;1000;11/9/23 09:38;8781;REP;Trump;16651;Donald Trump;47
84621;1102;Emerson;88;A-;IVR/Online Panel;7;Georgia;10/30/23;11/4/23;185442;780;11/9/23 09:38;8781;DEM;Biden;19368;Joe Biden;41
84621;1102;Emerson;88;A-;IVR/Online Panel;7;Georgia;10/30/23;11/4/23;185442;780;11/9/23 09:38;8781;REP;Trump;16651;Donald Trump;49
84622;1102;Emerson;88;A-;IVR/Online Panel;7;Wisconsin;10/30/23;11/4/23;185438;1000;11/9/23 09:38;8905;DEM;Biden;19368;Joe Biden;43
84622;1102;Emerson;88;A-;IVR/Online Panel;7;Wisconsin;10/30/23;11/4/23;185438;1000;11/9/23 09:38;8905;REP;Trump;16651;Donald Trump;44
84622;1102;Emerson;88;A-;IVR/Online Panel;7;Wisconsin;10/30/23;11/4/23;185446;819;11/9/23 09:38;8905;DEM;Biden;19368;Joe Biden;45
84622;1102;Emerson;88;A-;IVR/Online Panel;7;Wisconsin;10/30/23;11/4/23;185446;819;11/9/23 09:38;8905;REP;Trump;16651;Donald Trump;45
84623;1102;Emerson;88;A-;IVR/Online Panel;7;Arizona;10/30/23;11/4/23;185439;1000;11/9/23 09:38;8759;DEM;Biden;19368;Joe Biden;41
84623;1102;Emerson;88;A-;IVR/Online Panel;7;Arizona;10/30/23;11/4/23;185439;1000;11/9/23 09:38;8759;REP;Trump;16651;Donald Trump;43
84623;1102;Emerson;88;A-;IVR/Online Panel;7;Arizona;10/30/23;11/4/23;185441;778;11/9/23 09:38;8759;DEM;Biden;19368;Joe Biden;44
84623;1102;Emerson;88;A-;IVR/Online Panel;7;Arizona;10/30/23;11/4/23;185441;778;11/9/23 09:38;8759;REP;Trump;16651;Donald Trump;46
84624;1102;Emerson;88;A-;IVR/Online Panel;7;Nevada;10/30/23;11/4/23;185440;1000;11/9/23 09:38;8857;DEM;Biden;19368;Joe Biden;39
84624;1102;Emerson;88;A-;IVR/Online Panel;7;Nevada;10/30/23;11/4/23;185440;1000;11/9/23 09:38;8857;REP;Trump;16651;Donald Trump;46
84624;1102;Emerson;88;A-;IVR/Online Panel;7;Nevada;10/30/23;11/4/23;185444;770;11/9/23 09:38;8857;DEM;Biden;19368;Joe Biden;44
84624;1102;Emerson;88;A-;IVR/Online Panel;7;Nevada;10/30/23;11/4/23;185444;770;11/9/23 09:38;8857;REP;Trump;16651;Donald Trump;47
84618;770;TIPP;144;A-;Online Panel;3;;11/1/23;11/3/23;185433;1242;11/9/23 09:38;8914;DEM;Biden;19368;Joe Biden;43
84618;770;TIPP;144;A-;Online Panel;3;;11/1/23;11/3/23;185433;1242;11/9/23 09:38;8914;REP;Trump;16651;Donald Trump;41
84618;770;TIPP;144;A-;Online Panel;3;;11/1/23;11/3/23;185434;1242;11/9/23 09:38;8914;DEM;Biden;19368;Joe Biden;39
84618;770;TIPP;144;A-;Online Panel;3;;11/1/23;11/3/23;185434;1242;11/9/23 09:38;8914;REP;Trump;16651;Donald Trump;37
84618;770;TIPP;144;A-;Online Panel;3;;11/1/23;11/3/23;185434;1242;11/9/23 09:38;8914;IND;Kennedy;31042;Robert F. Kennedy;9
84618;770;TIPP;144;A-;Online Panel;3;;11/1/23;11/3/23;185434;1242;11/9/23 09:38;8914;IND;West;31097;Cornel West;2
84733;1189;Morning Consult;218;B-;Online Panel;3;;11/1/23;11/3/23;187502;4000;11/21/23 09:22;8914;DEM;Biden;19368;Joe Biden;42
84733;1189;Morning Consult;218;B-;Online Panel;3;;11/1/23;11/3/23;187502;4000;11/21/23 09:22;8914;REP;Trump;16651;Donald Trump;44
84549;568;YouGov;391;B+;Online Panel;9;;10/30/23;11/3/23;184815;1759;11/5/23 10:59;8914;DEM;Biden;19368;Joe Biden;48
84549;568;YouGov;391;B+;Online Panel;9;;10/30/23;11/3/23;184815;1759;11/5/23 10:59;8914;REP;Trump;16651;Donald Trump;51
84692;140;Elway;87;A/B;Live Phone/Text-to-Web;6;Washington;10/30/23;11/3/23;186427;403;11/15/23 19:38;8902;DEM;Biden;19368;Joe Biden;39
84692;140;Elway;87;A/B;Live Phone/Text-to-Web;6;Washington;10/30/23;11/3/23;186427;403;11/15/23 19:38;8902;REP;Trump;16651;Donald Trump;29
84692;140;Elway;87;A/B;Live Phone/Text-to-Web;6;Washington;10/30/23;11/3/23;186428;403;11/15/23 19:38;8902;DEM;Biden;19368;Joe Biden;37
84692;140;Elway;87;A/B;Live Phone/Text-to-Web;6;Washington;10/30/23;11/3/23;186428;403;11/15/23 19:38;8902;REP;Trump;16651;Donald Trump;25
84692;140;Elway;87;A/B;Live Phone/Text-to-Web;6;Washington;10/30/23;11/3/23;186428;403;11/15/23 19:38;8902;IND;Kennedy;31042;Robert F. Kennedy;9
84692;140;Elway;87;A/B;Live Phone/Text-to-Web;6;Washington;10/30/23;11/3/23;186428;403;11/15/23 19:38;8902;IND;West;31097;Cornel West;3
84614;847;U. Georgia SPIA;350;B/C;Live Phone;7;Georgia;10/26/23;11/3/23;185206;1002;11/8/23 09:46;8781;DEM;Biden;19368;Joe Biden;44
84614;847;U. Georgia SPIA;350;B/C;Live Phone;7;Georgia;10/26/23;11/3/23;185206;1002;11/8/23 09:46;8781;REP;Trump;16651;Donald Trump;45
84614;847;U. Georgia SPIA;350;B/C;Live Phone;7;Georgia;10/26/23;11/3/23;185207;1002;11/8/23 09:46;8781;DEM;Biden;19368;Joe Biden;43
84614;847;U. Georgia SPIA;350;B/C;Live Phone;7;Georgia;10/26/23;11/3/23;185207;1002;11/8/23 09:46;8781;REP;DeSantis;16646;Ron DeSantis;42
84614;847;U. Georgia SPIA;350;B/C;Live Phone;7;Georgia;10/26/23;11/3/23;185208;1002;11/8/23 09:46;8781;DEM;Biden;19368;Joe Biden;41
84614;847;U. Georgia SPIA;350;B/C;Live Phone;7;Georgia;10/26/23;11/3/23;185208;1002;11/8/23 09:46;8781;REP;Haley;16640;Nikki Haley;43
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184791;603;11/5/23 10:58;8759;DEM;Biden;19368;Joe Biden;44
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184791;603;11/5/23 10:58;8759;REP;Trump;16651;Donald Trump;49
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184797;603;11/5/23 10:59;8759;DEM;Biden;19368;Joe Biden;44
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184797;603;11/5/23 10:59;8759;REP;Trump;16651;Donald Trump;49
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184803;603;11/5/23 10:59;8759;DEM;Harris;16661;Kamala Harris;43
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184803;603;11/5/23 10:59;8759;REP;Trump;16651;Donald Trump;48
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184809;603;11/5/23 10:59;8759;DEM;Harris;16661;Kamala Harris;43
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184809;603;11/5/23 10:59;8759;REP;Trump;16651;Donald Trump;48
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184817;603;11/6/23 11:14;8759;DEM;Biden;19368;Joe Biden;41
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184817;603;11/6/23 11:14;8759;REP;DeSantis;16646;Ron DeSantis;46
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184823;603;11/6/23 11:15;8759;DEM;Biden;19368;Joe Biden;42
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184823;603;11/6/23 11:15;8759;REP;DeSantis;16646;Ron DeSantis;46
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184829;603;11/6/23 11:15;8759;DEM;Biden;19368;Joe Biden;38
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184829;603;11/6/23 11:15;8759;REP;Haley;16640;Nikki Haley;45
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184835;603;11/6/23 11:15;8759;DEM;Biden;19368;Joe Biden;37
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184835;603;11/6/23 11:15;8759;REP;Haley;16640;Nikki Haley;46
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184996;603;11/7/23 09:05;8759;DEM;Biden;19368;Joe Biden;33
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184996;603;11/7/23 09:05;8759;REP;Trump;16651;Donald Trump;33
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;184996;603;11/7/23 09:05;8759;IND;Kennedy;31042;Robert F. Kennedy;26
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;185002;603;11/7/23 09:05;8759;DEM;Biden;19368;Joe Biden;34
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;185002;603;11/7/23 09:05;8759;REP;Trump;16651;Donald Trump;34
84542;1424;Siena/NYT;448;A+;Live Phone;9;Arizona;10/22/23;11/3/23;185002;603;11/7/23 09:05;8759;IND;Kennedy;31042;Robert F. Kennedy;24
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184792;629;11/5/23 10:58;8781;DEM;Biden;19368;Joe Biden;43
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184792;629;11/5/23 10:58;8781;REP;Trump;16651;Donald Trump;49
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184798;629;11/5/23 10:59;8781;DEM;Biden;19368;Joe Biden;44
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184798;629;11/5/23 10:59;8781;REP;Trump;16651;Donald Trump;49
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184804;629;11/5/23 10:59;8781;DEM;Harris;16661;Kamala Harris;44
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184804;629;11/5/23 10:59;8781;REP;Trump;16651;Donald Trump;45
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184810;629;11/5/23 10:59;8781;DEM;Harris;16661;Kamala Harris;44
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184810;629;11/5/23 10:59;8781;REP;Trump;16651;Donald Trump;47
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184818;629;11/6/23 11:14;8781;DEM;Biden;19368;Joe Biden;43
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184818;629;11/6/23 11:14;8781;REP;DeSantis;16646;Ron DeSantis;43
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184824;629;11/6/23 11:15;8781;DEM;Biden;19368;Joe Biden;44
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184824;629;11/6/23 11:15;8781;REP;DeSantis;16646;Ron DeSantis;45
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184830;629;11/6/23 11:15;8781;DEM;Biden;19368;Joe Biden;40
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184830;629;11/6/23 11:15;8781;REP;Haley;16640;Nikki Haley;43
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184836;629;11/6/23 11:15;8781;DEM;Biden;19368;Joe Biden;40
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184836;629;11/6/23 11:15;8781;REP;Haley;16640;Nikki Haley;45
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184997;629;11/7/23 09:05;8781;DEM;Biden;19368;Joe Biden;29
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184997;629;11/7/23 09:05;8781;REP;Trump;16651;Donald Trump;36
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;184997;629;11/7/23 09:05;8781;IND;Kennedy;31042;Robert F. Kennedy;24
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;185003;629;11/7/23 09:05;8781;DEM;Biden;19368;Joe Biden;31
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;185003;629;11/7/23 09:05;8781;REP;Trump;16651;Donald Trump;38
84543;1424;Siena/NYT;448;A+;Live Phone;9;Georgia;10/22/23;11/3/23;185003;629;11/7/23 09:05;8781;IND;Kennedy;31042;Robert F. Kennedy;23
84544;1424;Siena/NYT;448;A+;Live Phone;9;Michigan;10/22/23;11/3/23;184793;616;11/5/23 10:59;8820;DEM;Biden;19368;Joe Biden;43
84544;1424;Siena/NYT;448;A+;Live Phone;9;Michigan;10/22/23;11/3/23;184793;616;11/5/23 10:59;8820;REP;Trump;16651;Donald Trump;48
84544;1424;Siena/NYT;448;A+;Live Phone;9;Michigan;10/22/23;11/3/23;184799;616;11/5/23 10:59;8820;DEM;Biden;19368;Joe Biden;46
84544;1424;Siena/NYT;448;A+;Live Phone;9;Michigan;10/22/23;11/3/23;184799;616;11/5/23 10:59;8820;REP;Trump;16651;Donald Trump;46
84544;1424;Siena/NYT;448;A+;Live Phone;9;Michigan;10/22/23;11/3/23;184805;616;11/5/23 10:59;8820;DEM;Harris;16661;Kamala Harris;45
84544;1424;Siena/NYT;448;A+;Live Phone;9;Michigan;10/22/23;11/3/23;184805;616;11/5/23 10:59;8820;REP;Trump;16651;Donald Trump;47
84544;1424;Siena/NYT;448;A+;Live Phone;9;Michigan;10/22/23;11/3/23;184811;616;11/5/23 10:59;8820;DEM;Harris;16661;Kamala Harris;48
84544;1424;Siena/NYT;448;A+;Live Phone;9;Michigan;10/22/23;11/3/23;184811;616;11/5/23 10:59;8820;REP;Trump;16651;Donald Trump;46
84544;1424;Siena/NYT;448;A+;Live Phone;9;Michigan;10/22/23;11/3/23;184819;616;11/6/23 11:14;8820;DEM;Biden;19368;Joe Biden;42
84544;1424;Siena/NYT;448;A+;Live Phone;9;Michigan;10/22/23;11/3/23;184819;616;11/6/23 11:14;8820;REP;DeSantis;16646;Ron DeSantis;42
